r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,X,Y,Z
,,-68,,,-46,-77,-62,,,,-79,-54,,,,-51,-78,,-54,-55,-72,,,,,,30.4,11.2,0
,,-71,,,-43,-80,-62,,,,-79,-56,,,,-50,-78,,-57,-54,-73,,,,,-80,30.4,11.2,0
,,-71,,,-43,-80,-62,,,,-79,-56,,,,-50,-78,,-57,-54,-73,,,,,-80,30.4,11.2,0
,,-71,,,-43,-80,-62,,,,,-56,,,,-50,,,-57,-54,-73,,,,,-80,30.4,11.2,0
,,-71,,,-41,-80,-60,,,,,-59,,,,-48,,,-58,-56,-73,,,,,-80,30.4,11.2,0
,,-71,,,-41,-80,-60,,,,,-59,,,,-48,,,-58,-56,-73,,,,,-80,30.4,11.2,0
,,,,,-41,,-60,,,,,-59,,,,-48,,,-58,-56,,,,,,,30.4,11.2,0
,,,,,-43,-80,-61,,,,,-55,,,,-49,,,-57,-54,,,,,,,30.4,11.2,0
,,,,,-43,-80,-61,,,,,-55,,,,-49,,,-57,-54,,,,,,,30.4,11.2,0
,,,,,-43,-80,-61,,,,,-55,,,,-49,,,-57,-54,,,,,,,30.4,11.2,0
,,,,,-43,-80,-62,,,,,-55,,,,-52,,,-56,-61,-77,-75,-84,,,,30.4,11.2,0
,,,,,-43,-80,-62,,,,,-55,,,,-52,,,-56,-61,-77,-75,-84,,,,30.4,11.2,0
,,,,,-43,,-62,,,,,-55,,,,-52,,,-56,-61,-77,-75,-84,,,,30.4,11.2,0
,,-71,,,-40,,-62,,,,-83,-54,,,,-52,,,-56,-65,-77,-75,-84,,,,30.4,11.2,0
,,-71,,,-40,,-62,,,,-83,-54,,,,-52,,,-56,-65,-77,-75,-84,,,,30.4,11.2,0
,,-71,,,-40,,-62,,,,-83,-54,,,,-52,,,-56,-65,,,-84,,,,30.4,11.2,0
,,-71,-82,,-41,,-61,,,,-83,-55,,,,-52,-82,,-56,-65,-73,,-84,,,,30.4,11.2,0
,,-71,-82,,-41,,-61,,,,-83,-55,,,,-52,-82,,-56,-65,-73,,-84,,,,30.4,11.2,0
,,-71,-82,,-41,,-61,,,,,-55,,,,-52,-82,,-56,-65,-73,,,,,,30.4,11.2,0
,,-71,-82,,-39,,-59,,,,,-60,,,,-52,-82,,-64,-63,-75,,,,,,30.4,11.2,0
,,-71,-82,,-39,,-59,,,,,-60,,,,-52,-82,,-64,-63,-75,,,,,,30.4,11.2,0
,,,,,-39,,-59,,,,,-60,,,,-52,-82,,-64,-63,-75,,,,,,30.4,11.2,0
,,-75,,,-39,,-58,,,,,-64,,,,-51,-82,,-68,-61,-75,,-86,,,-86,30.4,11.2,0
,,-75,,,-39,,-58,,,,,-64,,,,-51,-82,,-68,-61,-75,,-86,,,-86,30.4,11.2,0
,,-75,,,-39,,-58,,,,,-64,,,,-51,,,-68,-61,-75,,-86,,,-86,30.4,11.2,0
,,-74,,,-39,,-58,,,,,-64,,,,-51,,,-61,-60,-75,-81,-86,,,-82,30.4,11.2,0
,,-74,,,-39,,-58,,,,,-64,,,,-51,,,-61,-60,-75,-81,-86,,,-82,30.4,11.2,0
,,-74,,,-39,,-58,,,,,-64,,,,-51,,,-61,-60,-75,-81,,,,-82,30.4,11.2,0
,,-72,,,-41,,-61,,,,,-56,,,,-48,,,-57,-56,-72,-81,,,,-83,30.4,11.2,0
,,-72,,,-41,,-61,,,,,-56,,,,-48,,,-57,-56,-72,-81,,,,-83,30.4,11.2,0
,,-72,,,-41,,-61,,,,,-56,,,,-48,,,-57,-56,-72,,,,,-83,30.4,11.2,0
,-78,-72,,,-47,,-61,,,,-73,-56,,,,-48,,,-61,-59,-78,,,,,-83,30.4,11.2,0
,-78,-72,,,-47,,-61,,,,-73,-56,,,,-48,,,-61,-59,-78,,,,,-83,30.4,11.2,0
,-78,-72,,,-47,,-61,,,,-73,-56,,,,-48,,,-61,-59,-78,,,,,,30.4,11.2,0
,-86,-68,,,-48,,-57,,-83,,-73,-58,,-81,,-48,,,-59,-61,-78,-80,,,,,30.4,11.2,0
,-86,-68,,,-48,,-57,,-83,,-73,-58,,-81,,-48,,,-59,-61,-78,-80,,,,,30.4,11.2,0
,-86,-68,,,-48,,-57,,-83,,,-58,,-81,,-48,,,-59,-61,,-80,,,,,30.4,11.2,0
,-86,-69,,,-48,,-57,,-83,,,-58,,-81,,-48,,,-62,-61,-78,-80,,,,,30.4,11.2,0
,-86,-69,,,-48,,-57,,-83,,,-58,,-81,,-48,,,-62,-61,-78,-80,,,,,30.4,11.2,0
,,-69,,,-48,,-57,,,,,-58,,,,-48,,,-62,-61,-78,,,,,,30.4,11.2,0
,,-69,-82,,-47,-77,-58,-83,-82,,,-56,,,,-57,-78,,-66,-61,-78,,,,,,30.4,11.2,0
,,-69,-82,,-47,-77,-58,-83,-82,,,-56,,,,-57,-78,,-66,-61,-78,,,,,,30.4,11.2,0
,,-69,-82,,-47,-77,-58,-83,-82,,,-56,,,,-57,-78,,-66,-61,-78,,,,,,30.4,11.2,0
,,-69,-82,,-48,-75,-58,-83,-82,,,-56,-78,,,-54,-78,,-64,-63,-78,-78,-81,,,,30.4,11.2,0
,,-69,-82,,-48,-75,-58,-83,-82,,,-56,-78,,,-54,-78,,-64,-63,-78,-78,-81,,,,30.4,11.2,0
,,,,,-48,-75,-58,,,,,-56,-78,,,-54,-78,,-64,-63,-78,-78,-81,,,,30.4,11.2,0
-86,,,,,-46,-72,-56,,-85,,,-53,-78,-81,,-50,-82,,-58,-61,-78,-75,-82,,,,30.4,11.2,0
-86,,,,,-46,-72,-56,,-85,,,-53,-78,-81,,-50,-82,,-58,-61,-78,-75,-82,,,,30.4,11.2,0
-86,,,,,-46,-72,-56,,-85,,,-53,,-81,,-50,-82,,-58,-61,-78,-75,-82,,,,30.4,11.2,0
,,,,,-46,-76,-52,,,,-75,-51,,,,,-83,,-55,-59,-82,-82,-83,,,,30.4,12,0
,,,,,-46,-76,-52,,,,-75,-51,,,,,-83,,-55,-59,-82,-82,-83,,,,30.4,12,0
,-79,-68,,,-38,-76,-52,,,,-75,-51,,,,-59,-83,,-57,-60,-76,-82,-83,,,,30.4,12,0
,-79,-68,,,-38,-76,-52,,,,-75,-51,,,,-59,-83,,-57,-60,-76,-82,-83,,,,30.4,12,0
,-79,-68,,,-38,,-52,,,,,-51,,,,-59,,,-57,-60,-76,-82,,,,,30.4,12,0
,-81,-67,,,-34,-70,-53,,,,-80,-51,,,,-55,,,-53,-60,-79,-82,,,,,30.4,12,0
,-81,-67,,,-34,-70,-53,,,,-80,-51,,,,-55,,,-53,-60,-79,-82,,,,,30.4,12,0
,-81,-67,,,-34,-70,-53,,,,-80,-51,,,,-55,,,-53,-60,-79,,,,,,30.4,12,0
,-87,-67,,,-38,-74,-51,,,,-78,-53,,-86,,-61,,,-53,-66,-82,,,,,,30.4,12,0
,-87,,,,-38,-74,-51,,,,-78,-53,,-86,,-61,,,-53,-66,-82,,,,,,30.4,12,0
,-87,,,,-38,-74,-51,,,,-78,-53,,-86,,-61,,,-53,-66,-82,,,,,,30.4,12,0
,-87,,,,-38,-74,-51,,,,-78,-53,,-86,,-57,,,-53,-62,-82,,,,,,30.4,12,0
,-87,,,,-38,-74,-51,,,,-78,-53,,-86,,-57,,,-53,-62,-82,,,,,,30.4,12,0
,,,,,-38,-74,-51,,,,,-53,,,,-57,,,-53,-62,-82,,,,,,30.4,12,0
,,-72,,,-37,-74,-53,,,,-84,-52,,,,-57,-77,,-54,-59,-82,,,,,,30.4,12,0
,,-72,,,-37,-74,-53,,,,-84,-52,,,,-57,-77,,-54,-59,-82,,,,,,30.4,12,0
,,-72,,,-37,,-53,,,,-84,-52,,,,-57,-77,,-54,-59,-82,,,,,,30.4,12,0
,,-74,,,-34,,-49,,,,-80,-52,,,,-58,-77,,-55,-59,-84,,,,,,30.4,12,0
,,-74,,,-34,,-49,,,,-80,-52,,,,-58,-77,,-55,-59,-84,,,,,,30.4,12,0
,,-74,,,-34,,-49,,,,-80,-52,,,,-58,,,-55,-59,-84,,,,,,30.4,12,0
,,-76,,,-35,,-54,,,,-80,-51,,,,-54,,,-63,-59,-81,,,,,,30.4,12,0
,,-76,,,-35,,-54,,,,-80,-51,,,,-54,,,-63,-59,-81,,,,,,30.4,12,0
,,-76,,,-35,,-54,,,,-80,-51,,,,-54,,,-63,-59,-81,,,,,,30.4,12,0
,,-76,,,-34,-78,-54,,,,-80,-50,,,,-56,-82,,-63,-62,-80,-85,-86,,,,30.4,12,0
,,-76,,,-34,-78,-54,,,,-80,-50,,,,-56,-82,,-63,-62,-80,-85,-86,,,,30.4,12,0
,,-76,,,-34,-78,-54,,,,,-50,,,,-56,-82,,-63,-62,-80,-85,-86,,,,30.4,12,0
,-84,-70,,,-34,-78,-53,,,,,-51,,,,-56,-82,,-64,-63,-83,-85,-86,,,,30.4,12,0
,-84,-70,,,-34,-78,-53,,,,,-51,,,,-56,-82,,-64,-63,-83,-85,-86,,,,30.4,12,0
,-84,-70,,,-34,,-53,,,,,-51,,,,-56,,,-64,-63,-83,-85,,,,,30.4,12,0
,-84,-74,,,-39,,-51,,,,,-51,,,,-51,,,-56,-62,-83,-85,,,,-82,30.4,12,0
,-84,-74,,,-39,,-51,,,,,-51,,,,-51,,,-56,-62,-83,-85,,,,-82,30.4,12,0
,,-74,,,-39,,-51,,,,,-51,,,,-51,,,-56,-62,,,,,,-82,30.4,12,0
,-79,-70,,,-35,-72,-55,,,,,-56,,,,-51,-87,,-60,-63,-77,,,,,-82,30.4,12,0
,-79,-70,,,-35,-72,-55,,,,,-56,,,,-51,-87,,-60,-63,-77,,,,,-82,30.4,12,0
,-79,-70,,,-35,-72,-55,,,,,-56,,,,-51,-87,,-60,-63,-77,,,,,,30.4,12,0
,-79,-74,,,-35,-72,-59,,,,,-60,,,,-54,-87,,-60,-59,-79,-74,,,,-86,30.4,12,0
,-79,-74,,,-35,-72,-59,,,,,-60,,,,-54,-87,,-60,-59,-79,-74,,,,-86,30.4,12,0
,,-74,,,-35,,-59,,,,,-60,,,,-54,,,-60,-59,-79,-74,,,,-86,30.4,12,0
,,-72,,,-36,,-57,,,,-82,-59,,,,-48,-82,,-56,-59,-79,-74,,,,-86,30.4,12,0
,,-72,,,-36,,-57,,,,-82,-59,,,,-48,-82,,-56,-59,-79,-74,,,,-86,30.4,12,0
,,-72,,,-36,,-57,,,,-82,-59,,,,-48,-82,,-56,-59,-79,,,,,,30.4,12,0
,,-72,,,-37,,-57,,,,-82,-61,,,,-49,-82,,-57,-56,-79,,,,,,30.4,12,0
,,-72,,,-37,,-57,,,,-82,-61,,,,-49,-82,,-57,-56,-79,,,,,,30.4,12,0
,,,,,-37,,-57,,,,,-61,,,,-49,,,-57,-56,-79,,,,,,30.4,12,0
,,-75,,,-37,-79,-59,,,-89,,-60,,,,-51,,,-65,-56,-79,,,,-87,,30.4,12,0
,,-75,,,-37,-79,-59,,,-89,,-60,,,,-51,,,-65,-56,-79,,,,-87,,30.4,12,0
,,-75,,,-37,-79,-59,,,-89,,-60,,,,-51,,,-65,-56,,,,,-87,,30.4,12,0
,,-75,,,-37,-73,-59,,,-89,,-60,,,,-51,,,-64,-58,-79,-82,,,-87,-82,30.4,12,0
,,-75,,,-37,-73,-59,,,-89,,-60,,,,-51,,,-64,-58,-79,-82,,,-87,-82,30.4,12,0
,,,,,-37,-73,-59,,,,,,,,,-51,,,-64,-58,-79,-82,,,,-82,30.4,12,0
,,-66,,,-43,-73,-57,,,-84,,-58,,,,-47,,,-62,-62,-79,-82,-85,,,-79,30.4,12,0
,,-66,,,-43,-73,-57,,,-84,,-58,,,,-47,,,-62,-62,-79,-82,-85,,,-79,30.4,12,0
,,-66,,,-43,,-57,,,-84,,-58,,,,-47,,,-62,-62,,,-85,,,-79,30.4,12,0
,,-66,,,-42,,-54,,,-84,-75,-58,,-82,,-46,,,-58,-67,,-80,-85,,,-79,30.4,12,0
,,-66,,,-42,,-54,,,-84,-75,-58,,-82,,-46,,,-58,-67,,-80,-85,,,-79,30.4,12,0
,,,,,-42,,-54,,,,-75,,,-82,,-46,,,-58,-67,,-80,,,,,30.4,12,0
,,-74,,,-42,,-54,,,,-75,-62,,-79,,-49,,,-57,-67,-73,-77,,,,,30.4,12,0
,,-74,,,-42,,-54,,,,-75,-62,,-79,,-49,,,-57,-67,-73,-77,,,,,30.4,12,0
,,-74,,,-42,,-54,,,,,-62,,-79,,-49,,,-57,-67,-73,-77,,,,,30.4,12,0
,,-72,,,-47,,-55,,,,,-50,-84,-79,,-46,-83,,-60,-67,-76,-77,,,,,30.4,12,0
,,-72,,,-47,,-55,,,,,-50,-84,-79,,-46,-83,,-60,-67,-76,-77,,,,,30.4,12,0
,,-72,,,-47,,-55,,,,,-50,-84,,,-46,-83,,-60,-67,-76,,,,,,30.4,12,0
,,-74,,,-46,-76,-58,,,,,-47,-84,,,-46,-83,,-58,-65,-76,,,,,,30.4,12,0
,,-74,,,-46,-76,-58,,,,,-47,-84,,,-46,-83,,-58,-65,-76,,,,,,30.4,12,0
,,-74,,,-46,-76,-58,,,,,-47,-84,,,-46,,,-58,-65,-76,,,,,,30.4,12,0
,,-74,,,-45,-78,-56,,,,,-52,-84,-80,,-48,,,-56,-57,-76,,,,,-85,30.4,12,0
,,-74,,,-45,-78,-56,,,,,-52,-84,-80,,-48,,,-56,-57,-76,,,,,-85,30.4,12,0
,,-74,,,-45,-78,-56,,,,,-52,,-80,,-48,,,-56,-57,-76,,,,,-85,30.4,12,0
,,-74,,,-41,-77,-57,,,,,-56,,-80,,-47,,,-56,-57,-79,,-83,,,-85,30.4,12,0
,,-74,,,-41,-77,-57,,,,,-56,,-80,,-47,,,-56,-57,-79,,-83,,,-85,30.4,12,0
,,,,,-41,-77,-57,,,,,-56,,,,-47,,,-56,-57,-79,,-83,,,,30.4,12,0
,,,,,-44,-77,-59,,,-86,,-56,,,,-43,,,-64,-58,-79,,-83,,,,30.4,12,0
,,,,,-44,-77,-59,,,-86,,-56,,,,-43,,,-64,-58,-79,,-83,,,,30.4,12,0
,,,,,-44,,-59,,,-86,,-56,,,,-43,,,-64,-58,,,,,,,30.4,12,0
,-83,-68,,,-41,,-58,,,-86,,-52,,,,-45,,,-63,-57,,,-78,,,,30.4,12,0
,-80,,,,-36,-75,-56,,,-90,,-48,,,,-60,-82,,-60,-58,-71,-88,,,,,30.4,12.8,0
,-80,,,,-36,-75,-56,,,-90,,-48,,,,-60,-82,,-60,-58,-71,-88,,,,,30.4,12.8,0
,-80,,,,-36,-75,-56,,,-90,,-48,,,,-60,-82,,-60,-58,-71,-88,,,,,30.4,12.8,0
,-80,-68,,,-34,-72,-56,,,-90,,-48,,-88,,-61,-80,,-59,-58,-71,-88,,,,,30.4,12.8,0
,-80,-68,,,-34,-72,-56,,,-90,,-48,,-88,,-61,-80,,-59,-58,-71,-88,,,,,30.4,12.8,0
,,-68,,,-34,-72,-56,,,,,-48,,-88,,-61,-80,,-59,-58,,,,,,,30.4,12.8,0
,,-68,-89,,-36,-73,-55,,,,,-48,,-88,,-61,-80,,-55,-62,,,,,,,30.4,12.8,0
,,-68,-89,,-36,-73,-55,,,,,-48,,-88,,-61,-80,,-55,-62,,,,,,,30.4,12.8,0
,,,-89,,-36,-73,-55,,,,,-48,,,,-61,,,-55,-62,,,,,,,30.4,12.8,0
,,-68,-89,,-38,-73,-53,,,,,-53,-86,,,-61,,,-52,-59,,,-84,,,,30.4,12.8,0
,,-68,-89,,-38,-73,-53,,,,,-53,-86,,,-61,,,-52,-59,,,-84,,,,30.4,12.8,0
,,-68,,,-38,-73,-53,,,,,-53,-86,,,-61,,,-52,-59,,,-84,,,,30.4,12.8,0
,-78,-68,,,-38,-72,-53,,,,,-53,-86,,,-65,,,-55,-55,-72,,-84,,,,30.4,12.8,0
,-78,-68,,,-38,-72,-53,,,,,-53,-86,,,-65,,,-55,-55,-72,,-84,,,,30.4,12.8,0
,-78,,,,-38,-72,-53,,,,,,,,,-65,,,-55,-55,-72,,,,,,30.4,12.8,0
,-76,,,,-44,-75,-50,,,,,-53,,,,-62,,,-54,-56,-72,-84,,,,,30.4,12.8,0
,-76,,,,-44,-75,-50,,,,,-53,,,,-62,,,-54,-56,-72,-84,,,,,30.4,12.8,0
,-76,,,,-44,-75,-50,,,,,-53,,,,-62,,,-54,-56,-72,-84,,,,,30.4,12.8,0
,-76,-75,,,-40,-75,-53,,,,,-52,,-85,,-59,,,-58,-56,-72,-84,,,,,30.4,12.8,0
,-76,-75,,,-40,-75,-53,,,,,-52,,-85,,-59,,,-58,-56,-72,-84,,,,,30.4,12.8,0
,,-75,,,-40,,-53,,,,,-52,,-85,,-59,,,-58,-56,-72,,,,,,30.4,12.8,0
,,-71,,,-48,-78,-55,,,,,-56,,-85,,-56,,,-63,-57,-76,-84,,,,,30.4,12.8,0
,,-71,,,-48,-78,-55,,,,,-56,,-85,,-56,,,-63,-57,-76,-84,,,,,30.4,12.8,0
,,-71,,,-48,-78,-55,,,,,-56,,,,-56,,,-63,-57,-76,-84,,,,,30.4,12.8,0
,,-69,,,-47,-78,-51,,,,,-56,-86,,,-60,-77,,-57,-58,-75,-83,,,,,30.4,12.8,0
,,-69,,,-47,-78,-51,,,,,-56,-86,,,-60,-77,,-57,-58,-75,-83,,,,,30.4,12.8,0
,,-69,,,-47,,-51,,,,,-56,-86,,,-60,-77,,-57,-58,-75,-83,,,,,30.4,12.8,0
,,-70,,,-35,-76,-49,,,,,-56,-86,-81,,-54,-77,,-55,-61,-70,-83,-86,,,,30.4,12.8,0
,,-70,,,-35,-76,-49,,,,,-56,-86,-81,,-54,-77,,-55,-61,-70,-83,-86,,,,30.4,12.8,0
,,-70,,,-35,-76,-49,,,,,-56,,-81,,-54,,,-55,-61,-70,,-86,,,,30.4,12.8,0
,-83,-70,,,-35,-76,-57,,,,-81,-52,,-81,,-51,-78,,-57,-65,-68,,-86,,,,30.4,12.8,0
,-83,-70,,,-35,-76,-57,,,,-81,-52,,-81,,-51,-78,,-57,-65,-68,,-86,,,,30.4,12.8,0
,-83,-70,,,-35,,-57,,,,-81,-52,,,,-51,-78,,-57,-65,-68,,,,,,30.4,12.8,0
,-83,-66,,,-34,-80,-57,,,,-81,-54,,,,-59,-78,,-59,-67,-68,,,,,,30.4,12.8,0
,-83,-66,,,-34,-80,-57,,,,-81,-54,,,,-59,-78,,-59,-67,-68,,,,,,30.4,12.8,0
,,-66,,,-34,-80,-57,,,,,-54,,,,-59,-78,,-59,-67,-68,,,,,,30.4,12.8,0
,,-66,,,-34,-80,-54,,,,,-56,,-83,,-54,-78,,-55,-64,-68,,,,,,30.4,12.8,0
,,-66,,,-34,-80,-54,,,,,-56,,-83,,-54,-78,,-55,-64,-68,,,,,,30.4,12.8,0
,,-66,,,-34,,-54,,,,,-56,,-83,,-54,,,-55,-64,-68,,,,,,30.4,12.8,0
,,-68,,,-34,,-52,,,-83,,-56,,-83,,-50,,,-53,-59,-65,,-81,,,,30.4,12.8,0
,,-68,,,-34,,-52,,,-83,,-56,,-83,,-50,,,-53,-59,-65,,-81,,,,30.4,12.8,0
,,-68,,,-34,,-52,,,-83,,-56,,,,-50,,,-53,-59,-65,,-81,,,,30.4,12.8,0
,-81,-72,,,-38,,-54,,,-80,-76,-53,,,,-52,-80,,-64,-66,-74,,-81,,,-83,30.4,12.8,0
,-81,-72,,,-38,,-54,,,-80,-76,-53,,,,-52,-80,,-64,-66,-74,,-81,,,-83,30.4,12.8,0
,-81,-72,,,-38,,-54,,,-80,-76,-53,,,,-52,-80,,-64,-66,-74,,,,,-83,30.4,12.8,0
,-81,-75,,,-42,,-58,,,-84,-76,-49,-81,-83,,-50,-80,,-63,-62,-72,,,,,-83,30.4,12.8,0
,-81,-75,,,-42,,-58,,,-84,-76,-49,-81,-83,,-50,-80,,-63,-62,-72,,,,,-83,30.4,12.8,0
,,-75,,,-42,,-58,,,-84,,-49,-81,-83,,-50,-80,,-63,-62,-72,,,,,,30.4,12.8,0
,,-75,,,-43,,-53,,,-85,,-46,-81,-83,,-48,-80,,-60,-58,-72,-79,,,,,30.4,12.8,0
,,-75,,,-43,,-53,,,-85,,-46,-81,-83,,-48,-80,,-60,-58,-72,-79,,,,,30.4,12.8,0
,,,,,-43,,-53,,,-85,,-46,,,,-48,,,-60,-58,,-79,,,,,30.4,12.8,0
,,-73,,,-43,-81,-50,,,-86,-72,-50,-82,-82,,-48,,,-67,-62,-77,-79,,,,,30.4,12.8,0
,,-73,,,-43,-81,-50,,,-86,-72,-50,-82,-82,,-48,,,-67,-62,-77,-79,,,,,30.4,12.8,0
,,-73,,,-43,-81,-50,,,-86,-72,-50,-82,-82,,-48,,,-67,-62,-77,,,,,,30.4,12.8,0
,-83,-74,,,-41,-82,-50,,,-86,-72,-51,-80,-82,,-49,,,-68,-63,-77,,,,,,30.4,12.8,0
,-83,-74,,,-41,-82,-50,,,-86,-72,-51,-80,-82,,-49,,,-68,-63,-77,,,,,,30.4,12.8,0
,-83,-74,,,-41,-82,-50,,,,,-51,-80,,,-49,,,-68,-63,,,,,,,30.4,12.8,0
,-83,-74,,,-41,-82,-54,,,,,-52,-80,,,-49,,,-56,-61,-71,,,,,,30.4,12.8,0
,-83,-74,,,-41,-82,-54,,,,,-52,-80,,,-49,,,-56,-61,-71,,,,,,30.4,12.8,0
,,,,,-41,,-54,,,,,-52,,,,-49,,,-56,-61,-71,,,,,,30.4,12.8,0
,,-74,,,-43,,-52,,,,-74,-51,,,,-49,,,-53,-62,-71,,,,,,30.4,12.8,0
,,-74,,,-43,,-52,,,,-74,-51,,,,-49,,,-53,-62,-71,,,,,,30.4,12.8,0
,,-74,,,-43,,-52,,,,-74,-51,,,,-49,,,-53,-62,,,,,,,30.4,12.8,0
,,-74,,,-44,,-52,,,,-74,-49,,,,-49,,,-57,-61,-71,,,,,,30.4,12.8,0
,,-74,,,-44,,-52,,,,-74,-49,,,,-49,,,-57,-61,-71,,,,,,30.4,12.8,0
,,,,,-44,,-52,,,,,-49,,,,-49,,,-57,-61,-71,,,,,,30.4,12.8,0
,,-72,,,-45,-82,-51,,,,,-52,,-84,,-50,,,-53,-64,-72,,,,,,30.4,12.8,0
,,-72,,,-45,-82,-51,,,,,-52,,-84,,-50,,,-53,-64,-72,,,,,,30.4,12.8,0
,,-72,,,-45,-82,-51,,,,,-52,,-84,,-50,,,-53,-64,-72,,,,,,30.4,12.8,0
,-80,-72,,,-44,-82,-50,,,,,-52,,-84,,-50,-79,,-63,-62,-72,,-88,,,,30.4,12.8,0
,-80,-72,,,-44,-82,-50,,,,,-52,,-84,,-50,-79,,-63,-62,-72,,-88,,,,30.4,12.8,0
,-80,,,,-44,,-50,,,,,-52,,,,-50,-79,,-63,-62,-72,,-88,,,,30.4,12.8,0
,-80,,,,-47,,-53,,,,,-56,,,,-54,-79,,-67,-59,-73,-80,-88,,,,30.4,12.8,0
,-80,,,,-47,,-53,,,,,-56,,,,-54,-79,,-67,-59,-73,-80,-88,,,,30.4,12.8,0
,,,,,-47,,-53,,,,,-56,,,,-54,,,-67,-59,-73,-80,,,,,30.4,12.8,0
,,-66,,,-45,,-50,,,,,-57,,,,-60,,,-59,-60,-78,,,,,,31.2,0,0
,,-66,,,-45,,-50,,,,,-57,,,,-60,,,-59,-60,-78,,,,,,31.2,0,0
,,-66,,,-45,,-50,,,,,-57,,,,-60,,,-59,-60,-78,,,,,,31.2,0,0
,-78,-71,,,-40,-71,-51,,,,,-55,,,,-60,,,-55,-53,-78,,,,,,31.2,0,0
,-78,-71,,,-40,-71,-51,,,,,-55,,,,-60,,,-55,-53,-78,,,,,,31.2,0,0
,-78,-71,,,-40,-71,-51,,,,,-55,,,,,,,-55,-53,,,,,,,31.2,0,0
,-83,-71,-90,,-38,-71,-51,,,,-82,-55,,,,-61,-78,,-59,-52,-76,,,,,,31.2,0,0
,-83,-71,-90,,-38,-71,-51,,,,-82,-55,,,,-61,-78,,-59,-52,-76,,,,,,31.2,0,0
,-83,-71,-90,,-38,,-51,,,,-82,,,,,-61,-78,,-59,-52,-76,,,,,,31.2,0,0
,-79,-67,-90,,-35,,-53,,,,-82,-54,,,,-56,-78,,-56,-57,-72,,,,,,31.2,0,0
,-79,-67,-90,,-35,,-53,,,,-82,-54,,,,-56,-78,,-56,-57,-72,,,,,,31.2,0,0
,-79,-67,,,-35,,-53,,,,,-54,,,,-56,,,-56,-57,-72,,,,,,31.2,0,0
,-79,-67,,,-35,,-55,,,,-83,-53,,,,-52,,,-56,-53,-73,,,,,,31.2,0,0
,-79,-67,,,-35,,-55,,,,-83,-53,,,,-52,,,-56,-53,-73,,,,,,31.2,0,0
,,-67,,,-35,,-55,,,,-83,-53,,,,-52,,,-56,-53,-73,,,,,,31.2,0,0
,,-67,,,-35,,-55,,,,-83,-53,,,,-52,,,-53,-57,-73,,,,,,31.2,0,0
,,-67,,,-35,,-55,,,,-83,-53,,,,-52,,,-53,-57,-73,,,,,,31.2,0,0
,,,,,-35,,-55,,,,-83,-53,,,,-52,,,-53,-57,-73,,,,,,31.2,0,0
,-78,,,,-36,,-54,,,,-83,-53,,,,-53,,,-53,-57,-73,,,,,,31.2,0,0
,-78,,,,-36,,-54,,,,-83,-53,,,,-53,,,-53,-57,-73,,,,,,31.2,0,0
,-78,,,,-36,,-54,,,,-83,-53,,,,-53,,,-53,-57,-73,,,,,,31.2,0,0
,-78,-68,,,-36,,-54,,,,-83,-53,-89,,,-53,,,-53,-57,-73,,,,,,31.2,0,0
,-78,-68,,,-36,,-54,,,,-83,-53,-89,,,-53,,,-53,-57,-73,,,,,,31.2,0,0
,,-68,,,-36,,-54,,,,,-53,-89,,,-53,,,-53,-57,-73,,,,,,31.2,0,0
,-75,-66,,,-36,,-54,,,,,-53,-89,,,-52,,,-52,-51,-73,,,,,,31.2,0,0
,-75,-66,,,-36,,-54,,,,,-53,-89,,,-52,,,-52,-51,-73,,,,,,31.2,0,0
,-75,-66,,,-36,,-54,,,,,-53,,,,-52,,,-52,-51,-73,,,,,,31.2,0,0
,-79,-70,,,-37,,-54,,,,,-57,,,,-52,,,-57,-51,-75,-88,,,,-87,31.2,0,0
,-79,-70,,,-37,,-54,,,,,-57,,,,-52,,,-57,-51,-75,-88,,,,-87,31.2,0,0
,-79,-70,,,-37,,-54,,,,,-57,,,,,,,-57,-51,-75,-88,,,,-87,31.2,0,0
,-81,-70,,,-37,,-52,,,,-85,-57,,,,-64,,,-57,-51,-74,-88,,,,-87,31.2,0,0
,-81,-70,,,-37,,-52,,,,-85,-57,,,,-64,,,-57,-51,-74,-88,,,,-87,31.2,0,0
,-81,-70,,,-37,,-52,,,,-85,-57,,,,-64,,,-57,-51,-74,-88,,,,,31.2,0,0
,-85,-70,,,-37,-78,-52,,,,-85,-57,,,,-64,-79,,-63,-49,-74,-88,,,,,31.2,0,0
,-85,-70,,,-37,-78,-52,,,,-85,-57,,,,-64,-79,,-63,-49,-74,-88,,,,,31.2,0,0
,-85,,,,-37,-78,-52,,,,,-57,,,,,-79,,-63,-49,,,,,,,31.2,0,0
,-85,,,,-40,-78,-48,,,,,-57,,,,-56,-79,,-55,-61,-82,,,,,,31.2,0,0
,-85,,,,-40,-78,-48,,,,,-57,,,,-56,-79,,-55,-61,-82,,,,,,31.2,0,0
,,,,,-40,,-48,,,,,,,,,-56,-79,,-55,-61,-82,,,,,,31.2,0,0
,,-67,,,-40,-71,-57,,,,,-52,,,,-58,-79,,-55,-57,-76,,,,,-89,31.2,0,0
,,-67,,,-40,-71,-57,,,,,-52,,,,-58,-79,,-55,-57,-76,,,,,-89,31.2,0,0
